CID,TABCD,LCD,CLASS,TCD,STCD,JUNCTIONNUMBER,RNID,N1ID,N2ID,POL_LCD,OTH_LCD,SEG_LCD,ROA_LCD,INPOS,INNEG,OUTPOS,OUTNEG,PRESENTPOS,PRESENTNEG,DIVERSIONPOS,DIVERSIONNEG,XCOORD,YCOORD,INTERRUPTSROAD,URBAN,JNID
25,1,2984,P,1,11,,9753,20521,,44,,,260,1,1,1,1,1,1,,,788327,4384005,,0,
25,1,37136,P,1,11,,13701,69699,,121,,,37135,1,1,1,1,1,1,,,1220465,4582467,,0,
25,1,16291,P,1,11,,13071,68907,,71,,,16290,1,1,1,1,1,1,,,833667,4467057,,0,
25,1,36418,P,1,11,,,47439,,111,,,36413,1,1,1,1,1,1,,,1125564,4599591,,0,
25,1,12773,P,1,11,,60595,46055,,89,,,1054,1,1,1,1,1,1,,,1302791,3764637,,0,
25,1,8122,P,1,11,,35337,54911,,41882,,,548,1,1,1,1,1,1,,,1419092,4094154,,0,
25,1,43975,P,1,11,,11357,61011,,41864,,,43973,1,1,1,1,1,1,,,1255438,4186549,,1,
25,1,16180,P,1,11,,,66653,,71,,,16167,1,1,1,1,1,1,,,803704,4492106,,0,
25,1,30427,P,1,11,,12265,19101,,63,,,30413,1,1,1,1,1,1,,,1266195,4381142,,0,
25,1,5165,P,1,11,,20691,37397,,41885,,,354,1,1,1,1,1,1,,,888681,4441381,,0,
25,1,28633,P,1,11,,,5469,,119,,,28620,1,1,1,1,1,1,,,1186490,4538575,,0,
25,1,41792,P,1,11,,51903,38647,,41875,,,41791,1,1,1,1,1,1,,,1416883,4235329,,0,
25,1,25011,P,1,11,,,14479,,81,,,25009,1,1,1,1,1,1,,,1815833,4014637,,0,
25,1,20708,P,1,11,,52927,71497,,52,,,20698,1,1,1,1,1,1,,,1024760,4521932,,0,
25,1,10656,P,1,11,,72029,10343,,9,,,797,1,1,1,1,1,1,,,1555065,4081577,,0,
25,1,27399,P,1,11,,45187,14677,,41865,,,27397,1,1,1,1,1,1,,,1420180,4084528,,0,
25,1,26773,P,1,11,,30333,64683,,41884,,,26769,1,1,1,1,1,1,,,881423,4550716,,0,
25,1,38181,P,1,11,,13007,10437,,41874,,,38177,1,1,1,1,1,1,,,1225800,4548762,,0,
25,1,12539,P,1,11,,7311,44661,,56,,,1023,1,1,1,1,1,1,,,900409,4517118,,0,
25,1,8752,P,1,11,,56463,55641,,41881,,,613,1,1,1,1,1,1,,,1279660,4176794,,0,
25,1,37228,P,1,11,,26763,31377,,34,,,37222,1,1,1,1,1,1,,,1372413,4559471,,0,
25,1,18024,P,1,11,,4033,14617,,41883,,,18019,1,1,1,1,1,1,,,1145759,4427390,,0,
25,1,19334,P,1,11,,,4045,,65,,,19330,1,1,1,1,1,1,,,1465822,4141521,,0,
25,1,13088,P,1,11,,8567,22439,,81,,,1099,1,1,1,1,1,1,,,1827175,4016133,,0,
25,1,33379,P,1,11,,19037,44837,,41864,,,33378,1,1,1,1,1,1,,,1247670,4184535,,0,
25,1,22211,P,1,11,,64491,61649,,41873,,,22209,1,1,1,1,1,1,,,1127280,4378419,,0,
25,1,3031,P,1,11,,5913,72213,,41,,,263,1,1,1,1,1,1,,,1190723,4268454,,0,
25,1,35834,P,1,11,,26003,18927,,41878,,,35833,1,1,1,1,1,1,,,774128,4523510,,0,
25,1,40770,P,1,11,,75321,32471,,41867,,,40707,1,1,1,1,1,1,,,913692,4546137,,0,
25,1,23107,P,1,11,,60635,44179,,41885,,,23104,1,1,1,1,1,1,,,928627,4453462,,0,
25,1,19160,P,1,11,,,66229,,90,,,19158,1,1,1,1,1,1,,,1403443,3718971,,0,
25,1,4001,P,1,11,,3709,2729,,25,,,298,1,1,1,1,1,1,,,1091038,4458021,,0,
25,1,38766,P,1,11,,43775,27979,,123,,,38758,1,1,1,1,1,1,,,1103632,4562503,,0,
25,1,21946,P,1,11,,48929,71171,,41888,,,21944,1,1,1,1,1,1,,,1122464,4391454,,0,
25,1,9877,P,1,11,,56639,68779,,23,,,717,1,1,1,1,1,1,,,1217872,4480085,,0,
25,1,22388,P,1,11,,,56573,,80,,,22387,1,1,1,1,1,1,,,1532747,4152518,,0,
25,1,5464,P,1,11,,40109,6179,,110,,,371,1,1,1,1,1,1,,,1124418,4681300,,0,
25,1,28366,P,1,11,,,4285,,119,,,28359,1,1,1,1,1,1,,,1170646,4558095,,0,
25,1,22066,P,1,11,,63015,19821,,41873,,,22064,1,1,1,1,1,1,,,1122926,4381338,,0,
25,1,27542,P,1,11,,14635,32381,,41865,,,27540,1,1,1,1,1,1,,,1422578,4085859,,0,
25,1,35341,P,1,11,,65641,51501,,67,,,35336,1,1,1,1,1,1,,,1350299,4269200,,0,
25,1,5372,P,1,11,,19299,31983,,49,,,366,1,1,1,1,1,1,,,989097,4571999,,0,
25,1,3934,P,1,11,,53489,56561,,124,,,297,1,1,1,1,1,1,,,1163646,4550591,,0,
25,1,9857,P,1,11,,10011,32807,,119,,,715,1,1,1,1,1,1,,,1190678,4550226,,0,
25,1,31756,P,1,11,,,27483,,95,,,31754,1,1,1,1,1,1,,,1445877,3684658,,0,
25,1,22038,P,1,11,,49365,12293,,41873,,,22037,1,1,1,1,1,1,,,1119455,4377209,,0,
25,1,42990,P,1,11,,13387,63151,,41864,,,42989,1,1,1,1,1,1,,,1247669,4185229,,1,
25,1,10424,P,1,11,,76085,50203,,41891,,,769,1,1,1,1,1,1,,,1286524,4648430,,0,
25,1,15688,P,1,11,,62709,45207,,99,,,15685,1,1,1,1,1,1,,,1145147,4354914,,0,
25,1,19470,P,1,11,,,49311,,14386,,,19469,1,1,1,1,1,1,,,856471,3929981,,0,
25,1,40889,P,1,11,,4013,1857,,41867,,,40883,1,1,1,1,1,1,,,923971,4546977,,0,
25,1,44630,P,1,9,,,40529,,41889,,,44629,1,1,1,1,1,1,,,1253754,4566927,,0,
25,1,17848,P,1,11,,,6483,,73,,,17845,1,1,1,1,1,1,,,791263,4553273,,0,
25,1,13662,P,1,11,,9753,35255,,41881,,,260,1,1,1,1,1,1,,,1178944,4215594,,0,
25,1,17573,P,1,11,,58751,22761,,49,,,17564,1,1,1,1,1,1,,,957821,4570017,,0,
25,1,10434,P,1,11,,21403,66885,,41891,,,770,1,1,1,1,1,1,,,1321974,4621471,,0,
25,1,44508,P,1,9,,64591,40133,,41884,,,44507,1,1,1,1,1,1,,,910374,4550544,,0,
25,1,15022,P,1,11,,,53051,,72,,,15020,1,1,1,1,1,1,,,849829,4511667,,0,
25,1,28957,P,1,11,,43039,35751,,41872,,,28955,1,1,1,1,1,1,,,1333840,3815129,,0,
25,1,41219,P,1,11,,39311,70923,,41867,,,41216,1,1,1,1,1,1,,,913008,4548472,,0,
25,1,27215,P,1,11,,,20323,,41882,,,27206,1,1,1,1,1,1,,,1432416,4089380,,0,
25,1,11629,P,1,11,,34377,65035,,81,,,904,1,1,1,1,1,1,,,1823991,4002128,,0,
25,1,25307,P,1,11,,24501,49331,,54,,,25302,1,1,1,1,1,1,,,962780,4514888,,0,
25,1,35968,P,1,11,,48223,27415,,41878,,,35964,1,1,1,1,1,1,,,760702,4543871,,0,
25,1,30665,P,1,11,,,72757,,6,,,30664,1,1,1,1,1,1,,,1401041,4226737,,0,
25,1,8364,P,1,11,,3681,38301,,41887,,,580,1,1,1,1,1,1,,,1323019,3804832,,0,
25,1,18493,P,1,11,,48941,50465,,50,,,18490,1,1,1,1,1,1,,,1015199,4561876,,0,
25,1,8980,P,1,11,,26255,17147,,52,,,633,1,1,1,1,1,1,,,968754,4535271,,0,
25,1,15537,P,1,11,,27513,3571,,99,,,15534,1,1,1,1,1,1,,,1187311,4359528,,0,
25,1,37311,P,1,11,,73909,16253,,41891,,,37305,1,1,1,1,1,1,,,1300367,4611197,,0,
25,1,20949,P,1,11,,,34785,,74,,,20948,1,1,1,1,1,1,,,751280,4464917,,0,
25,1,10838,P,1,11,,7301,45543,,57,,,822,1,1,1,1,1,1,,,945673,4615327,,0,
25,1,31392,P,1,11,,9845,57987,,33,,,31384,1,1,1,1,1,1,,,1253732,4589927,,0,
25,1,7291,P,1,11,,4353,10035,,41887,,,483,1,1,1,1,1,1,,,1307931,3813559,,0,
25,1,3990,P,1,11,,3709,11263,,25,,,298,1,1,1,1,1,1,,,1064949,4426450,,0,
25,1,35958,P,1,11,,75663,44581,,41878,,,35955,1,1,1,1,1,1,,,759756,4534280,,0,
25,1,45293,P,1,11,,25801,17387,,41888,,,45282,1,1,1,1,1,1,,,1161394,4407777,,0,
25,1,27904,P,1,11,,,8285,,85,,,27903,1,1,1,1,1,1,,,933831,4032356,,0,
25,1,25922,P,1,11,,25117,48799,,55,,,25921,1,1,1,1,1,1,,,1057082,4519366,,0,
25,1,34374,P,1,11,,,72711,,45,,,34367,1,1,1,1,1,1,,,835193,4418289,,0,
25,1,4330,P,1,11,,4695,6491,,67,,,308,1,1,1,1,1,1,,,1411372,4255409,,0,
25,1,26237,P,1,11,,,27253,,14388,,,26233,1,1,1,1,1,1,,,895848,3971233,,0,
25,1,22702,P,1,11,,,55895,,80,,,22700,1,1,1,1,1,1,,,1523264,4155801,,0,
25,1,38193,P,1,11,,19947,60419,,41874,,,38191,1,1,1,1,1,1,,,1226775,4550060,,0,
25,1,13553,P,1,3,,51761,23133,,32,,,13446,1,1,1,1,1,1,,,1357998,4580860,,0,
25,1,34688,P,1,11,,,48843,,96,,,34687,1,1,1,1,1,1,,,1506806,3703031,,0,
25,1,34442,P,1,11,,59325,10141,,108,,,34439,1,1,1,1,1,1,,,1139230,4317345,,0,
25,1,39194,P,1,11,,4349,16431,,123,,,39193,1,1,1,1,1,1,,,1127876,4540380,,0,
25,1,41673,P,1,11,,375,36639,,41876,,,41672,1,1,1,1,1,1,,,1361199,4285054,,0,
25,1,34685,P,1,11,,,23679,,96,,,34682,1,1,1,1,1,1,,,1493976,3711929,,0,
25,1,34236,P,1,11,,,13587,,87,,,34232,1,1,1,1,1,1,,,859026,4083735,,0,
25,1,9852,P,1,11,,16767,46589,,41888,,,714,1,1,1,1,1,1,,,1154802,4411347,,0,
25,1,42324,P,1,11,,61637,12137,,41867,,,42322,1,1,1,1,1,1,,,919338,4545762,,0,
25,1,16014,P,1,11,,43631,53615,,41890,,,16012,1,1,1,1,1,1,,,1357681,4319142,,0,
25,1,14950,P,1,11,,,8337,,72,,,14944,1,1,1,1,1,1,,,851336,4485146,,0,
25,1,41747,P,1,11,,6011,69969,,41875,,,41742,1,1,1,1,1,1,,,1417693,4235191,,0,
25,1,20086,P,1,11,,,44713,,41880,,,20082,1,1,1,1,1,1,,,1472180,4200755,,0,
25,1,36405,P,1,11,,,1639,,111,,,36404,1,1,1,1,1,1,,,1093192,4585515,,0,
25,1,22894,P,1,11,,,14925,,24,,,22891,1,1,1,1,1,1,,,1218882,4396358,,0,
25,1,10056,P,1,11,,7481,41317,,25,,,736,1,1,1,1,1,1,,,1050609,4419669,,0,
25,1,23818,P,1,11,,31735,36791,,32,,,23814,1,1,1,1,1,1,,,1344357,4586950,,0,
25,1,42140,P,1,11,,33549,53567,,108,,,621,1,1,1,1,1,1,,,1137472,4329961,,0,
25,1,29128,P,1,11,,75881,5255,,41872,,,29125,1,1,1,1,1,1,,,1336830,3811149,,0,
25,1,18233,P,1,11,,37367,6357,,41883,,,18232,1,1,1,1,1,1,,,1107755,4434271,,0,
25,1,1313,P,1,1,,38665,8241,,41884,,136,,1,1,1,1,1,1,,,912078,4551570,,0,
25,1,8414,P,1,11,,50739,25841,,41887,,,585,1,1,1,1,1,1,,,1359256,3774956,,0,
25,1,11512,P,1,11,,18369,5845,,41891,,,892,1,1,1,1,1,1,,,1280988,4651967,,0,
25,1,32716,P,1,11,,,48939,,41881,,,32714,1,1,1,1,1,1,,,1251881,4215239,,0,
25,1,17514,P,1,11,,72793,71207,,49,,,17507,1,1,1,1,1,1,,,963668,4559192,,0,
25,1,36344,P,1,11,,,67285,,111,,,36341,1,1,1,1,1,1,,,1077057,4604978,,0,
25,1,6784,P,1,11,,53409,15917,,9,,,447,1,1,1,1,1,1,,,1582110,4069813,,0,
25,1,26238,P,1,11,,,69177,,14388,,,26233,1,1,1,1,1,1,,,900126,3970359,,0,
25,1,30867,P,1,11,,,11327,,27,,,30862,1,1,1,1,1,1,,,944998,4485431,,0,
25,1,22601,P,1,11,,,48729,,80,,,22599,1,1,1,1,1,1,,,1561469,4112563,,0,
25,1,5484,P,1,11,,52609,25133,,27,,,372,1,1,1,1,1,1,,,960589,4491671,,0,
25,1,18831,P,1,11,,,33307,,79,,,18828,1,1,1,1,1,1,,,1760772,4064622,,0,
25,1,35015,P,1,11,,,16179,,82,,,35014,1,1,1,1,1,1,,,1714595,4051695,,0,
25,1,21855,P,1,11,,16393,64493,,41888,,,21851,1,1,1,1,1,1,,,1139362,4365117,,0,
25,1,35264,P,1,11,,30651,57775,,67,,,35260,1,1,1,1,1,1,,,1404662,4260971,,0,
25,1,31862,P,1,11,,58017,37581,,28,,,31857,1,1,1,1,1,1,,,1221125,4431783,,0,
25,1,17532,P,1,11,,52467,71421,,49,,,17531,1,1,1,1,1,1,,,960290,4552550,,0,
25,1,35273,P,1,11,,,34027,,67,,,35272,1,1,1,1,1,1,,,1356027,4249938,,0,
25,1,38141,P,1,11,,40881,46865,,41889,,,38137,1,1,1,1,1,1,,,1252053,4566835,,0,
25,1,38215,P,1,11,,72495,13477,,41874,,,38214,1,1,1,1,1,1,,,1226902,4552781,,0,
25,1,29914,P,1,11,,47479,18939,,113,,,29909,1,1,1,1,1,1,,,1238554,4338405,,0,
25,1,22858,P,1,11,,,5241,,24,,,22857,1,1,1,1,1,1,,,1208613,4396999,,0,
25,1,29387,P,1,11,,8259,53641,,26,,,29379,1,1,1,1,1,1,,,1017720,4503120,,0,
25,1,40126,P,1,11,,76133,43815,,41869,,,40118,1,1,1,1,1,1,,,767628,4507914,,0,
25,1,18219,P,1,11,,68983,63245,,41883,,,18213,1,1,1,1,1,1,,,1102806,4411871,,0,
25,1,31575,P,1,11,,,54523,,9,,,31573,1,1,1,1,1,1,,,1583013,4043416,,0,
25,1,2151,P,1,3,,12645,21639,,41881,,,190,1,0,0,1,1,1,,,1260273,4213559,,0,
25,1,21317,P,1,11,,,5751,,74,,,21315,1,1,1,1,1,1,,,790164,4435922,,0,
25,1,12276,P,1,11,,31251,11365,,20,,,986,1,1,1,1,1,1,,,1531416,4003878,,0,
25,1,44021,P,1,11,,59767,31391,,41864,,,44020,1,1,1,1,1,1,,,1251762,4191636,,1,
25,1,6100,P,1,11,,41023,25265,,108,,,405,1,1,1,1,1,1,,,1102039,4340492,,0,
25,1,16464,P,1,11,,,19773,,71,,,16457,1,1,1,1,1,1,,,825134,4477315,,0,
25,1,16854,P,1,11,,,54915,,41879,,,16852,1,1,1,1,1,1,,,1649158,4116551,,0,
25,1,28432,P,1,11,,,68409,,119,,,28431,1,1,1,1,1,1,,,1188180,4523322,,0,
25,1,29325,P,1,11,,2417,23521,,26,,,29313,1,1,1,1,1,1,,,1023579,4470223,,0,
25,1,35872,P,1,11,,59319,53685,,41878,,,35871,1,1,1,1,1,1,,,757380,4524598,,0,
25,1,40508,P,1,11,,58797,30471,,41866,,,40507,1,1,1,1,1,1,,,1133170,4450582,,0,
25,1,7466,P,1,11,,18587,42849,,90,,,492,1,1,1,1,1,1,,,1426399,3706755,,0,
25,1,18724,P,1,11,,28527,47951,,50,,,18720,1,1,1,1,1,1,,,1044372,4553051,,0,
25,1,4519,P,1,11,,6605,7603,,80,,,313,1,1,1,1,1,1,,,1501805,4150336,,0,
25,1,37486,P,1,11,,8783,58457,,41891,,,37480,1,1,1,1,1,1,,,1330478,4599713,,0,
25,1,9952,P,1,11,,13833,19641,,41,,,724,1,1,1,1,1,1,,,1238705,4245720,,0,
25,1,2687,P,1,3,,34779,33249,,41878,,,243,1,1,1,1,1,1,,,778052,4495970,,0,
25,1,4172,P,1,11,,52525,44883,,41891,,,303,1,1,1,1,1,1,,,1317592,4583111,,0,
25,1,42270,P,1,11,,24451,64299,,41881,,,292,1,1,1,1,1,1,,,1240442,4179589,,0,
25,1,44178,P,1,11,,26321,35303,,41864,,,44174,1,1,1,1,1,1,,,1244099,4187921,,1,
25,1,20081,P,1,11,,,33087,,41880,,,20076,1,1,1,1,1,1,,,1428857,4192117,,0,
25,1,9720,P,1,11,,1491,42641,,85,,,702,1,1,1,1,1,1,,,918292,3995819,,0,
25,1,16721,P,1,11,,,6321,,41879,,,16716,1,1,1,1,1,1,,,1731160,4084141,,0,
25,1,32722,P,1,11,,,32501,,41881,,,32720,1,1,1,1,1,1,,,1255870,4219589,,0,
25,1,4453,P,1,11,,35157,24097,,80,,,311,1,1,1,1,1,1,,,1525654,4173911,,0,
25,1,9998,P,1,11,,71419,65153,,113,,,731,1,1,1,1,1,1,,,1302264,4278574,,0,
25,1,35905,P,1,11,,29175,4529,,41878,,,35896,1,1,1,1,1,1,,,736379,4523302,,0,
25,1,14076,P,1,3,,46541,9403,,20,,,172,1,1,1,1,1,1,,,1475124,4077148,,0,
25,1,44584,P,1,9,,61865,10539,,33,,,44583,1,1,1,1,1,1,,,1269997,4591180,,0,
25,1,27938,P,1,11,,,42535,,14390,,,27937,1,1,1,1,1,1,,,950384,3984943,,0,
25,1,9597,P,1,11,,17697,22325,,12,,,688,1,1,1,1,1,1,,,1678392,3944089,,0,
25,1,20867,P,1,11,,23317,46503,,13,,,20861,1,1,1,1,1,1,,,1710022,3936730,,0,
25,1,23881,P,1,11,,18543,11897,,101,,,23878,1,1,1,1,1,1,,,1110487,4302313,,0,
25,1,44414,P,1,10,,25673,16551,,41864,,,44412,1,1,1,1,1,1,,,1249784,4185362,,1,
25,1,37796,P,1,11,,32925,53357,,42756,,,37794,1,1,1,1,1,1,,,870872,4588726,,0,
25,1,37294,P,1,11,,21291,54807,,41891,,,37284,1,1,1,1,1,1,,,1332096,4597490,,0,
25,1,3830,P,1,11,,53489,61391,,70,,,297,1,1,1,1,1,1,,,802305,4530905,,0,
25,1,12665,P,1,11,,39257,74875,,41888,,,1038,1,1,1,1,1,1,,,1143556,4412142,,0,
25,1,18898,P,1,11,,3563,32551,,79,,,18897,1,1,1,1,1,1,,,1771739,4055160,,0,
25,1,35321,P,1,11,,,72281,,67,,,35319,1,1,1,1,1,1,,,1390201,4272719,,0,
25,1,23253,P,1,11,,50619,55435,,41885,,,23248,1,1,1,1,1,1,,,886687,4450918,,0,
25,1,14576,P,1,11,,52175,52821,,89,,,14570,1,1,1,1,1,1,,,1373519,3762897,,0,
25,1,25079,P,1,11,,61275,42815,,53,,,25077,1,1,1,1,1,1,,,931427,4570789,,0,
25,1,20542,P,1,11,,1597,29795,,52,,,20541,1,1,1,1,1,1,,,968147,4537056,,0,
25,1,7593,P,1,11,,42995,14443,,91,,,500,1,1,1,1,1,1,,,1464101,3720983,,0,
25,1,7588,P,1,11,,42995,15319,,90,,,500,1,1,1,1,1,1,,,1439148,3728501,,0,
25,1,19696,P,1,11,,,8131,,91,,,19694,1,1,1,1,1,1,,,1518961,3774554,,0,
25,1,28632,P,1,11,,,50981,,119,,,28620,1,1,1,1,1,1,,,1187127,4536437,,0,
25,1,35662,P,1,11,,59267,71737,,41878,,,35660,1,1,1,1,1,1,,,746389,4478557,,0,
25,1,7081,P,1,11,,12603,43309,,13,,,470,1,1,1,1,1,1,,,1644833,3921804,,0,
25,1,37420,P,1,11,,9143,14385,,41891,,,37418,1,1,1,1,1,1,,,1296440,4600169,,0,
25,1,42067,P,1,3,,27425,20247,,63,,,413,1,1,1,1,1,1,,,1283528,4368772,,0,
25,1,7964,P,1,11,,18507,15493,,41882,,,528,1,1,1,1,1,1,,,1439576,4062983,,0,
25,1,3775,P,1,11,,19255,6945,,52,,,296,1,1,1,1,1,1,,,1000034,4513043,,0,
25,1,39246,P,1,11,,33917,40007,,123,,,39245,1,1,1,1,1,1,,,1072429,4554762,,0,
25,1,28227,P,1,11,,,61473,,86,,,28222,1,1,1,1,1,1,,,857400,3996844,,0,
25,1,11685,P,1,11,,43135,1039,,108,,,912,1,1,1,1,1,1,,,1147831,4338614,,0,
25,1,22051,P,1,11,,13101,71669,,41873,,,22047,1,1,1,1,1,1,,,1130177,4376757,,0,
25,1,40146,P,1,11,,14025,4833,,41869,,,40145,1,1,1,1,1,1,,,769882,4506548,,0,
25,1,35715,P,1,11,,15069,39245,,41878,,,35714,1,1,1,1,1,1,,,733312,4486467,,0,
25,1,41353,P,1,11,,76547,21553,,41871,,,41350,1,1,1,1,1,1,,,914041,3920326,,0,
25,1,10496,P,1,11,,52361,43347,,113,,,774,1,1,1,1,1,1,,,1273578,4343398,,0,
25,1,35657,P,1,11,,75049,15901,,41878,,,35649,1,1,1,1,1,1,,,756763,4488898,,0,
25,1,10828,P,1,11,,7843,41531,,1109,,,820,1,1,1,1,1,1,,,1543001,4088785,,0,
25,1,25083,P,1,11,,61275,31857,,53,,,25077,1,1,1,1,1,1,,,940199,4569407,,0,
25,1,23993,P,1,11,,16141,49369,,101,,,23990,1,1,1,1,1,1,,,1118825,4258140,,0,
25,1,44418,P,1,11,,6313,70507,,41864,,,44415,1,1,1,1,1,1,,,1245840,4187256,,1,
25,1,39045,P,1,11,,69905,2735,,123,,,39040,1,1,1,1,1,1,,,1090787,4551809,,0,
25,1,43231,P,1,11,,31071,37873,,41864,,,43230,1,1,1,1,1,1,,,1246075,4188263,,1,
25,1,12121,P,1,11,,59099,4991,,14,,,961,1,1,1,1,1,1,,,1610148,3851210,,0,
25,1,32814,P,1,11,,,1123,,41881,,,32813,1,1,1,1,1,1,,,1253651,4227801,,0,
25,1,23356,P,1,11,,10809,25883,,41868,,,23353,1,1,1,1,1,1,,,903782,4438510,,0,
25,1,10807,P,1,11,,50049,55923,,1109,,,817,1,1,1,1,1,1,,,1538487,4100260,,0,
25,1,25728,P,1,11,,7505,3175,,62,,,25721,1,1,1,1,1,1,,,1293565,4296451,,0,
25,1,30043,P,1,11,,18629,41315,,113,,,30036,1,1,1,1,1,1,,,1222657,4300614,,0,
25,1,30143,P,1,11,,18451,50037,,113,,,30138,1,1,1,1,1,1,,,1247330,4286189,,0,
25,1,1504,P,1,3,,19579,35235,,41885,,,145,1,1,1,1,1,1,,,882421,4442903,,0,
25,1,22518,P,1,11,,,61009,,80,,,22515,1,1,1,1,1,1,,,1587931,4168937,,0,
25,1,36096,P,1,11,,8719,76813,,41878,,,36089,1,1,1,1,1,1,,,784824,4536889,,0,
25,1,10882,P,1,11,,44975,12641,,99,,,827,1,1,1,1,1,1,,,1155957,4353466,,0,
25,1,16169,P,1,11,,,75109,,71,,,16167,1,1,1,1,1,1,,,800071,4508929,,0,
25,1,28204,P,1,11,,,68151,,86,,,28194,1,1,1,1,1,1,,,866740,4002308,,0,
25,1,35647,P,1,11,,36911,68379,,41878,,,35641,1,1,1,1,1,1,,,762760,4494336,,0,
25,1,30077,P,1,11,,8475,66759,,113,,,30074,1,1,1,1,1,1,,,1239403,4287110,,0,
25,1,33423,P,1,11,,23609,23003,,41864,,,33405,1,1,1,1,1,1,,,1246693,4193560,,0,
25,1,20769,P,1,11,,8603,51137,,13,,,20766,1,1,1,1,1,1,,,1675156,3914096,,0,
25,1,29127,P,1,11,,75881,69755,,41872,,,29125,1,1,1,1,1,1,,,1336650,3811065,,0,
25,1,33404,P,1,11,,53385,66205,,41864,,,33402,1,1,1,1,1,1,,,1254039,4183444,,0,
25,1,1238,P,1,3,,1573,44693,,9,,,44822,1,1,1,1,1,1,,,1576053,4013493,,0,
25,1,29994,P,1,11,,72315,40667,,113,,,29993,1,1,1,1,1,1,,,1203314,4304340,,0,
25,1,1589,P,1,1,,11751,8661,,41881,,,13978,1,0,0,1,1,1,,,1230650,4181280,,0,
25,1,12353,P,1,11,,45087,27579,,1109,,,1000,1,1,1,1,1,1,,,1492591,4082367,,0,
25,1,36852,P,1,11,,40159,10489,,121,,,36839,1,1,1,1,1,1,,,1204116,4589677,,0,
25,1,39611,P,1,11,,8561,3833,,124,,,39603,1,1,1,1,1,1,,,1167612,4592004,,0,
25,1,23689,P,1,11,,50341,3413,,41868,,,23685,1,1,1,1,1,1,,,896989,4439632,,0,
25,1,41974,P,1,3,,53137,385,,41880,,,41965,1,1,1,1,1,1,,,1430298,4240503,,0,
25,1,38372,P,1,11,,61689,28525,,41874,,,38368,1,1,1,1,1,1,,,1221058,4546313,,0,
25,1,41619,P,1,11,,33297,22083,,41876,,,41614,1,1,1,1,1,1,,,1354476,4285449,,0,
25,1,24186,P,1,11,,,27491,,44,,,24179,1,1,1,1,1,1,,,793871,4392804,,0,
25,1,22452,P,1,11,,,44869,,80,,,22449,1,1,1,1,1,1,,,1553270,4118956,,0,
25,1,11113,P,1,11,,4701,55767,,42756,,,853,1,1,1,1,1,1,,,878147,4583755,,0,
25,1,12950,P,1,11,,55799,72473,,12,,,1081,1,1,1,1,1,1,,,1642121,3933423,,0,
25,1,31408,P,1,11,,52443,59527,,33,,,31405,1,1,1,1,1,1,,,1247638,4598429,,0,
25,1,34697,P,1,11,,,23679,,96,,,34696,1,1,1,1,1,1,,,1494360,3712101,,0,
25,1,9842,P,1,11,,57563,13423,,32,,,713,1,1,1,1,1,1,,,1348239,4586338,,0,
25,1,9967,P,1,11,,7009,14189,,114,,,726,1,1,1,1,1,1,,,1221922,4285096,,0,
25,1,18179,P,1,11,,,36117,,41883,,,18173,1,1,1,1,1,1,,,1122032,4418941,,0,
25,1,33770,P,1,11,,,40829,,20,,,33767,1,1,1,1,1,1,,,1529731,4063962,,0,
25,1,27247,P,1,11,,,67841,,41882,,,27245,1,1,1,1,1,1,,,1414056,4093486,,0,
25,1,3803,P,1,11,,19255,70871,,123,,,296,1,1,1,1,1,1,,,1115093,4518450,,0,
25,1,41806,P,1,11,,64345,11479,,41877,,,41799,1,1,1,1,1,1,,,1364817,4649547,,0,
25,1,20379,P,1,11,,,42219,,12,,,20375,1,1,1,1,1,1,,,1643323,3958457,,0,
25,1,6704,P,1,11,,72345,42201,,1109,,,441,1,1,1,1,1,1,,,1510525,4107083,,0,
25,1,26824,P,1,11,,41881,22413,,41884,,,26817,1,1,1,1,1,1,,,913600,4564379,,0,
25,1,16088,P,1,11,,,38723,,41890,,,16087,1,1,1,1,1,1,,,1363891,4309016,,0,
25,1,38616,P,1,11,,,17703,,70,,,38613,1,1,1,1,1,1,,,808136,4527252,,0,
25,1,3702,P,1,11,,37493,62381,,41884,,,294,1,1,1,1,1,1,,,925428,4542350,,0,
25,1,36502,P,1,11,,,12695,,111,,,36497,1,1,1,1,1,1,,,1100603,4608969,,0,
25,1,33226,P,1,11,,19383,14825,,41864,,,33220,1,1,1,1,1,1,,,1254331,4197319,,0,
25,1,38733,P,1,11,,35787,37023,,123,,,38725,1,1,1,1,1,1,,,1115300,4558464,,0,
25,1,31316,P,1,11,,36473,20631,,33,,,31315,1,1,1,1,1,1,,,1285233,4591461,,0,
25,1,42612,P,1,11,,25475,44391,,41867,,,42611,1,1,1,1,1,1,,,910525,4543830,,0,
25,1,10565,P,1,11,,4011,2131,,17,,,783,1,1,1,1,1,1,,,1484086,4126592,,0,
25,1,14423,P,1,11,,9753,1811,,102,,,260,1,1,1,1,1,1,,,1033369,4351211,,0,
25,1,1453,P,3,3,,23591,48421,,72,,,142,1,1,1,1,1,1,,,883787,4476058,,0,
25,1,29195,P,1,11,,57333,31547,,26,,,29189,1,1,1,1,1,1,,,1008706,4447307,,0,
25,1,24918,P,1,11,,,989,,81,,,24917,1,1,1,1,1,1,,,1826072,3998742,,0,
25,1,7915,P,1,11,,36053,24329,,124,,,524,1,1,1,1,1,1,,,1180357,4587344,,0,
